weight logl amplitude offset frequency phase
0.000000000000000000e+00 -8.791166190759337269e+02 3.736335954183455765e+00 1.553610044980676452e+00 4.132689512668521914e+00 4.554835782820652490e+00
0.000000000000000000e+00 -8.773684536596634871e+02 1.906225988624449919e+00 -1.984946143456129519e+00 1.388206005820301847e+00 5.033696925650454901e+00
0.000000000000000000e+00 -8.723297374286604509e+02 3.682011234515913500e+00 5.252805036321683829e-01 4.054154357933836827e+00 1.647294960564217092e+00
0.000000000000000000e+00 -8.723197625594830242e+02 3.098639003398518277e+00 -1.395357583795859835e+00 2.261753170253570921e+00 5.383815278672049232e+00
0.000000000000000000e+00 -8.706948551562855982e+02 3.638596857253896921e+00 2.712909384178598948e-01 3.072195218901109026e+00 3.207925845429139944e+00
0.000000000000000000e+00 -8.691396778891673875e+02 1.918413099636552266e+00 -1.757218404660827904e+00 1.162445544891336002e+00 5.081271726537682554e+00
0.000000000000000000e+00 -8.663961798039756559e+02 2.876350546072956593e+00 -1.322532508739066248e+00 4.737746374879735711e+00 4.928111503057769127e+00
0.000000000000000000e+00 -8.653328172836546628e+02 4.281598841026147184e+00 5.689119429153217666e-01 1.416938936424748441e+00 3.619317405245635833e+00
0.000000000000000000e+00 -8.646202299190211988e+02 2.866012689556107773e+00 -8.455000514598887129e-01 5.417342018905435097e+00 4.400851915878355669e+00
0.000000000000000000e+00 -8.600794801802481970e+02 3.438957217320543602e+00 -1.257405025209870963e+00 5.199698334722489435e+00 4.370602374852129657e+00
0.000000000000000000e+00 -8.569907701743768484e+02 3.953609961444364718e+00 5.231973691868327947e-01 1.163255257106392992e+00 1.347406511744647928e-01
0.000000000000000000e+00 -8.536238689793796084e+02 3.361330042913615035e+00 -7.448187748587433710e-01 5.081999506930123367e+00 5.065648313212552267e+00
0.000000000000000000e+00 -8.483007741658540226e+02 3.664642088036592860e+00 -1.192769602640618931e+00 4.250484405943414146e+00 5.770685645288146093e-01
0.000000000000000000e+00 -8.466063773815836839e+02 2.642513901362657958e+00 1.438190387709596507e+00 2.873395680642291783e+00 6.031394523705313482e+00
0.000000000000000000e+00 -8.454577166866901052e+02 3.763464346937348548e+00 8.269890296727844259e-02 1.368011763159528549e+00 5.284660474711339262e+00
0.000000000000000000e+00 -8.375834841888156461e+02 3.633816608172642404e+00 2.301358786280460755e-01 4.198417754765145560e+00 5.158167861418125888e+00
0.000000000000000000e+00 -8.375153519579872636e+02 2.753955717819000171e+00 1.595446314116159670e+00 1.323505733532083228e+00 7.961299156239938224e-01
0.000000000000000000e+00 -8.373658216133927681e+02 2.713048580179377112e+00 -1.376225193278040493e+00 5.064638401927394895e+00 3.147099988032769247e+00
0.000000000000000000e+00 -8.366342932724393222e+02 2.222894048458451621e+00 -1.668516011646424602e+00 5.188773259400030646e+00 3.381339925786041256e+00
0.000000000000000000e+00 -8.363858308365678340e+02 2.429839402374534885e+00 -1.578230534238181271e+00 5.362130761648880029e-01 1.480085916246671074e+00
0.000000000000000000e+00 -8.355195321044424190e+02 3.080162435305008550e+00 -6.287329651734534508e-01 9.549190680492720684e-01 4.793622971502818686e+00
0.000000000000000000e+00 -8.287781083151113535e+02 2.791131693429862892e+00 -1.305438384282477493e+00 1.149400650137440083e+00 2.994655435711932601e+00
0.000000000000000000e+00 -8.254112432808640278e+02 2.787516103038254478e+00 2.503148417111815682e-01 2.744957408983209390e+00 5.128480962533450871e+00
