weight logl amplitude offset frequency phase
0.000000000000000000e+00 -8.190142530878249545e+02 7.267113471647050904e-01 5.436895273376434190e-01 6.742697528980796662e-01 4.139041721827900755e-01
0.000000000000000000e+00 -8.138761923764460562e+02 7.606631111843139559e-01 4.543489502548418990e-01 6.085556819382494931e-01 9.110964393365694747e-02
0.000000000000000000e+00 -8.101189167122292929e+02 6.247386819176852235e-01 8.826493172519684904e-01 8.231520828670602086e-01 2.187308954474949108e-01
0.000000000000000000e+00 -8.063492371876478728e+02 7.839972279147657819e-01 7.577442947645458560e-01 4.313460640804642754e-01 1.062652240952328686e-01
0.000000000000000000e+00 -8.038924150518271290e+02 6.540974666570654739e-01 4.343211227632784999e-01 7.918272207091767712e-01 3.501926202280438716e-01
0.000000000000000000e+00 -8.031093249975862136e+02 5.428721187742421295e-01 9.720957063722935887e-01 9.749041619567621053e-01 1.169487868278901166e-01
0.000000000000000000e+00 -8.018212211409411339e+02 6.167413522393145886e-01 9.112296445376937282e-01 7.544071972148910232e-01 5.626002928056552665e-01
0.000000000000000000e+00 -8.011522631976122284e+02 6.477335117448249635e-01 2.782406531573400343e-01 6.421348746209487590e-01 1.324709726709473179e-01
0.000000000000000000e+00 -7.955117713785720071e+02 7.349558273788536766e-01 4.106382786004452168e-01 1.217286217663948733e-01 1.196418979795697002e-01
0.000000000000000000e+00 -7.931345434098544729e+02 6.212672226824962340e-01 9.373797181923313460e-01 9.160183140927380396e-02 8.543539160354761686e-01
0.000000000000000000e+00 -7.912392499669635981e+02 6.583874482693334862e-01 3.782210724050926176e-01 2.670669223781552137e-02 3.073489332981191868e-01
0.000000000000000000e+00 -7.864170114742810256e+02 6.383243186359859322e-01 3.574036148005914626e-01 1.868704670333373175e-01 8.050099895270721451e-01
0.000000000000000000e+00 -7.861307759954813719e+02 8.678234920478884451e-01 4.055830129212194546e-01 3.851015063991899412e-01 5.616969325834566540e-01
0.000000000000000000e+00 -7.805317498297213206e+02 6.613780893606234779e-01 7.707893085469911254e-01 2.997600951046941464e-01 7.234647106810809802e-01
0.000000000000000000e+00 -7.802856169344770478e+02 4.555889009113799348e-01 7.886649043265089309e-01 4.954664232186674067e-01 7.064097406020802827e-01
0.000000000000000000e+00 -7.781885751107971601e+02 7.038151657664831751e-01 7.262066788816355922e-01 6.639841267739781117e-01 1.329243534688221429e-01
0.000000000000000000e+00 -7.764133762993124037e+02 4.628197258968890226e-01 1.648640738953162099e-01 8.664130808416247165e-01 3.012595429652921153e-01
0.000000000000000000e+00 -7.700660016140774360e+02 2.021373063818453497e-01 2.583332241066838009e-02 1.582372633430674247e-01 6.444501708174567023e-01
0.000000000000000000e+00 -7.687447561455160212e+02 8.083644802920698647e-01 9.662244479023155419e-01 9.563061112674612341e-01 3.721006983329666618e-01
0.000000000000000000e+00 -7.638207908918851672e+02 7.044138145846947641e-01 8.252393422858930183e-01 6.976517059644211649e-01 5.698207731277371568e-01
0.000000000000000000e+00 -7.601251142422617022e+02 6.013343375140483005e-01 1.386722932083749305e-01 9.741499286638477528e-04 1.995804611998085454e-01
0.000000000000000000e+00 -7.600006539017696241e+02 5.287886699769774879e-01 3.776386357089245305e-02 9.040296144948893886e-01 8.941231052234199783e-02
0.000000000000000000e+00 -7.590076631143961094e+02 7.114807937265087423e-01 4.355105783400804453e-01 3.354267719732624276e-01 2.561555369258006198e-02
0.000000000000000000e+00 -7.571310901035047891e+02 5.647141964932489433e-01 3.634184400126245773e-01 9.671398523194933983e-01 8.588992913958060083e-02
0.000000000000000000e+00 -7.564420944428524081e+02 8.466494963386103079e-01 1.645864333612654384e-01 4.886498708274823466e-01 2.601438178507831100e-02
0.000000000000000000e+00 -7.516260092502361658e+02 6.326965634155734541e-01 4.864427590288767922e-01 6.264299307865389688e-01 2.234791994370510793e-01
1.284570679187241015e-322 -7.460134853334386662e+02 7.367529703766743099e-01 4.711081708327763407e-01 3.225588485013387574e-01 9.043409210774355778e-01
